date_year,date_month,country_iso,client_region_name,client_city_name,operator_name,device_count_all,sample_origin_all,sample_count_all,device_count_4g,sample_origin_4g,sample_count_4g,device_count_5g,sample_origin_5g,sample_count_5g,mid_dl_all,mid_ul_all,mid_dl_4g,mid_ul_4g,mid_dl_5g,mid_ul_5g,latency_all,avg_rsrp_rscp_all,avg_snr_all,latency_4g,avg_rsrp_rscp_4g,avg_snr_4g,latency_5g,avg_rsrp_rscp_5g,avg_snr_5g
2021,3,FI,Pirkanmaa,South Eastern Pirkanm,Elisa,56,120,107,53,111,98,0,0,0,17.5,3.9,18.4,5.5,0,0,24.2,-97.2,0.2,22.9,-98.9,0.3,0,0,0
2021,3,FI,Pirkanmaa,South Eastern Pirkanm,Telia,37,51,47,34,48,44,2,2,2,40.4,4.2,40.4,4.2,414.4,68.5,20.4,-99.5,10.2,20.4,-100.2,8.5,20,-93,24
2021,3,FI,Pirkanmaa,South Western Pirkanm,DNA,35,81,76,34,74,69,1,2,2,32.1,6.9,33.9,7.3,473.6,54.4,26.6,-96.3,7.3,26.3,-97.6,7.3,20,0,0
2021,3,FI,Pirkanmaa,South Western Pirkanm,Elisa,75,152,135,69,122,113,6,23,18,32.1,5.6,25.8,4.1,229,44.5,19.4,-98,3.5,19.6,-96.6,4.7,16.4,-106.5,1.9
2021,3,FI,Pirkanmaa,South Western Pirkanm,Telia,43,110,98,37,103,91,1,1,1,29.7,9.3,32.6,9.7,146,42,21.3,-94.4,7,20,-95.1,7,17,0,0
2021,3,FI,Pirkanmaa,Southern Pirkanmaa,DNA,89,195,177,85,163,148,3,22,19,29.1,7.5,25.3,6.9,399.9,21.2,27.3,-98.6,9,27.8,-99.6,8.1,20,-101.6,18.6
2021,3,FI,Pirkanmaa,Southern Pirkanmaa,Elisa,144,322,296,133,299,273,7,8,8,25.4,5.1,25.5,5.4,161,12.8,22.5,-101.4,3.3,22.1,-101.7,3.3,16.8,-101,6
2021,3,FI,Pirkanmaa,Southern Pirkanmaa,Telia,165,338,308,159,308,279,8,20,19,40.4,7.3,42.2,7.5,337.6,10.5,24.4,-96.6,8.2,24.2,-97.1,6.4,21.3,-98.8,19.8
2021,3,FI,Pirkanmaa,Tampere,DNA,758,1765,1584,671,1418,1263,98,308,282,74,22.1,55.3,19.3,345.3,39,22.8,-95.2,4.2,23.4,-95.8,4.2,18.3,-93.5,4.5
2021,3,FI,Pirkanmaa,Tampere,Elisa,2627,34183,12196,2303,5118,4140,354,28882,7895,588.8,67.3,39.2,10.5,778.4,84.8,17.1,-83.8,6.6,22.5,-95.9,3.6,13.9,-69.7,9.2
2021,3,FI,Pirkanmaa,Tampere,Telia,1458,3400,2771,1340,2913,2373,127,349,302,63.1,10.3,56.2,10.1,306.4,21.4,23.4,-94.4,4.6,22.9,-95.1,4.2,20.8,-90.9,9.4
2021,3,FI,Pirkanmaa,Upper Pirkanmaa,DNA,72,144,131,68,136,124,1,1,1,20.1,4.6,20.9,5.2,266,24.8,28.6,-98.8,4,28.7,-99,4,21,0,0
2021,3,FI,Pirkanmaa,Upper Pirkanmaa,Elisa,117,236,213,109,220,197,2,4,4,29.6,7.4,30.1,7.8,171.5,48.7,24.7,-98.2,4.6,24.4,-98.5,4.8,18,0,0
2021,3,FI,Pirkanmaa,Upper Pirkanmaa,Telia,101,169,161,95,159,151,3,5,5,37.6,7.8,37.6,7.8,214.6,28.5,21.6,-98.7,8,21.3,-99.3,8.1,21.8,-90,0
2021,3,FI,Päijänne Tavastia,Heinola,DNA,92,248,219,84,204,181,6,28,25,42.4,11.8,40.1,12.4,343.8,13.8,25.8,-95.7,9.2,24.6,-96.9,7.9,18.7,-96.4,21.8
2021,3,FI,Päijänne Tavastia,Heinola,Elisa,92,169,159,77,126,120,13,33,29,42.5,9.2,36,7.9,288.4,30,27.1,-96,8.3,20.5,-97.4,7.4,18.3,-95.2,18.3
2021,3,FI,Päijänne Tavastia,Heinola,Telia,50,94,85,45,80,72,0,0,0,18,3.7,19.4,4.8,0,0,19.6,-97.9,4.1,18.1,-99.9,6.4,0,0,0
2021,3,FI,Päijänne Tavastia,Lahti,DNA,640,1563,1414,577,1318,1190,74,165,155,48.5,16.1,43.7,15.1,326.1,34,23.7,-95.2,4.5,23.1,-95.6,3.6,16.9,-96.7,12
2021,3,FI,Päijänne Tavastia,Lahti,Elisa,1066,2246,1864,965,1933,1595,85,217,182,33.9,7.5,31.1,7.4,163.4,18.3,24.4,-95,6.1,24.4,-96,5.1,18.4,-91.9,12.2
2021,3,FI,Päijänne Tavastia,Lahti,Telia,325,605,535,298,529,473,24,47,38,36.7,8.9,35.4,8.9,275.7,29.7,18.6,-95.2,3.6,18.1,-95.6,2.2,18.3,-95.6,18.2
2021,3,FI,Satakunta,Northern Satakunta,DNA,51,101,92,48,93,85,0,0,0,18.5,5.6,20.8,6,0,0,33.1,-98.8,3.2,30.9,-100,3.4,0,0,0
2021,3,FI,Satakunta,Northern Satakunta,Elisa,58,84,83,50,73,72,3,3,3,27.7,4.4,36.7,5,175.8,23.2,23.5,-98.4,5.5,22.6,-98.6,5.5,17.6,0,0
2021,3,FI,Satakunta,Northern Satakunta,Telia,27,47,42,26,44,39,0,0,0,23.3,9.1,23.4,9.6,0,0,22.8,-95.5,5.5,22.3,-95.8,5.5,0,0,0
2021,3,FI,Satakunta,Pori,DNA,372,937,850,351,851,769,28,49,46,44.5,12.7,43.6,12.6,310.9,30,25.8,-95.8,3.4,25.4,-96.5,3.3,19.1,-96.1,7.7
2021,3,FI,Satakunta,Pori,Elisa,280,544,484,254,493,437,28,38,35,44.9,7.3,42,6.8,208.3,24.1,22.3,-96.8,6.7,22.3,-97.1,6,17.7,-89.8,17.2
2021,3,FI,Satakunta,Pori,Telia,161,368,338,151,338,308,10,23,23,43.2,10.4,39.1,10.3,302.4,36.7,23.6,-94.4,7.4,23.2,-94.7,6.6,25.2,-89.2,13.8
2021,3,FI,Satakunta,Rauma,DNA,160,375,325,141,276,255,17,88,59,47.7,12.5,34.2,10.4,720.6,55.2,22.8,-97.7,5,23.6,-98.1,4.1,17,-99.4,6.9
2021,3,FI,Satakunta,Rauma,Elisa,143,393,337,128,364,310,9,18,16,29.2,9.3,28.2,9.2,162.8,41.7,23.4,-95.6,6.5,23.3,-96,6,17.4,-85,19
2021,3,FI,Satakunta,Rauma,Telia,56,105,99,53,100,94,0,0,0,31.7,8.2,33.1,8.4,0,0,23,-91.9,3,22.4,-92.6,3,0,0,0
2021,3,FI,Satakunta,South Eastern Satakun,DNA,56,100,92,52,88,80,1,2,2,20.9,4.4,28.3,4.9,428.3,34.9,28.3,-99.2,4.5,26.9,-100.1,4.8,20,-106,0
2021,3,FI,Satakunta,South Eastern Satakun,Elisa,64,120,109,60,113,102,1,1,1,38.5,7.3,42.1,7.7,194.7,46.2,20.2,-98.6,4.6,19.1,-99,4.6,16,0,0
2021,3,FI,Satakunta,South Eastern Satakun,Telia,45,74,73,42,66,66,0,0,0,29.6,6.3,38.3,7.7,0,0,22.8,-97.5,8.7,21.3,-97.9,8.7,0,0,0
2021,3,FI,South Karelia,Imatra,DNA,90,213,200,87,205,192,0,0,0,22,13.1,22.6,14.3,0,0,30.3,-97.1,8.9,29.8,-97.3,8.9,0,0,0
2021,3,FI,South Karelia,Imatra,Elisa,123,295,261,110,255,227,4,14,12,25.1,6.6,28.6,7.1,243.5,50.1,24.8,-97.4,4.1,23.9,-99.5,4.1,18.1,0,0
2021,3,FI,South Karelia,Imatra,Telia,99,256,231,94,241,218,2,3,3,37.6,13,39.5,14,173.7,19.8,28.5,-94.9,4,28.2,-95.9,4.3,24.6,0,0
2021,3,FI,South Karelia,Lappeenranta,DNA,150,377,339,146,365,327,2,2,2,33.3,23.1,34.5,24.2,256.1,58.5,30.2,-92,5,30,-92.2,5,25,0,0
2021,3,FI,South Karelia,Lappeenranta,Elisa,325,704,603,309,661,565,12,18,17,41.5,8.5,41.8,8.7,179.9,40.4,23.7,-97.9,4.1,23.5,-98.3,4.1,18.1,0,0
2021,3,FI,South Karelia,Lappeenranta,Telia,196,495,440,188,477,424,4,4,4,37.9,18.7,39.4,19,145.2,52.6,23.2,-92.4,7.5,23.1,-92.6,7.6,19.2,0,0
2021,3,FI,South Karelia,Western Saimaa,DNA,32,75,70,30,71,66,0,0,0,27.4,14.2,29.6,14.4,0,0,34.6,-94.9,10.5,27.1,-96.7,10.5,0,0,0
2021,3,FI,South Karelia,Western Saimaa,Elisa,67,124,117,58,109,103,3,3,3,19.5,7,21.9,7.9,229.7,7.4,25.1,-97.2,5.1,20.1,-97.6,5.4,27.6,-98,5
2021,3,FI,South Karelia,Western Saimaa,Telia,51,90,82,48,73,69,0,0,0,35.7,14.7,47.5,16.6,0,0,24.4,-92.8,9.6,22,-93.3,9.6,0,0,0
2021,3,FI,Southern Ostrobothnia,Härmänmaa,DNA,43,104,96,40,96,89,1,3,3,17.5,6.6,17.5,6.6,420.7,20.5,31.5,-99.7,9.1,28,-100.6,9.1,27.3,0,0
2021,3,FI,Southern Ostrobothnia,Härmänmaa,Elisa,126,282,250,116,252,223,9,21,19,42.5,8.1,36.9,7.5,207.8,19.3,28.1,-96.5,3.2,28.3,-96.3,3,22.5,-102.7,4.6
2021,3,FI,Southern Ostrobothnia,Härmänmaa,Telia,55,95,91,53,93,89,0,0,0,28.4,7.1,28.8,7.1,0,0,28.8,-96.7,2.3,28.7,-97.5,2.4,0,0,0
2021,3,FI,Southern Ostrobothnia,Järviseutu,DNA,34,63,60,33,61,58,0,0,0,27.4,9.5,27.7,9.5,0,0,30,-95.9,2,29.7,-96.7,2,0,0,0
2021,3,FI,Southern Ostrobothnia,Järviseutu,Elisa,43,180,145,41,168,134,3,6,6,20.2,4.7,20.9,4.7,213,22.1,30.7,-99.8,2.4,29.2,-100,2.4,25.1,-104,0
2021,3,FI,Southern Ostrobothnia,Järviseutu,Telia,31,90,80,26,82,73,1,1,1,41.5,7.6,42,7.9,143.9,32.7,28.2,-96.2,10,27,-97.2,10,23,0,0
2021,3,FI,Southern Ostrobothnia,Kuusiokunnat,DNA,29,56,50,26,50,44,0,0,0,18.8,6.9,23.9,8.7,0,0,33.3,-94.5,8.5,33.2,-95.4,10.5,0,0,0
2021,3,FI,Southern Ostrobothnia,Kuusiokunnat,Elisa,82,184,158,77,162,142,3,8,7,24.8,6.4,25.2,6.6,312.1,46.3,26.3,-100.4,5.3,25.7,-100.6,5.3,21,0,0
2021,3,FI,Southern Ostrobothnia,Kuusiokunnat,Telia,60,139,120,56,126,109,0,0,0,21.9,5.3,25.9,5.9,0,0,31.2,-97.7,7.5,29.6,-99.5,8,0,0,0
2021,3,FI,Southern Ostrobothnia,Northern Seinänaapuri,DNA,139,364,309,129,320,271,7,23,19,35.1,12.2,34.4,12.2,395.5,34,30,-96.9,3.3,30.2,-98.5,2.4,20.1,-99.3,20
2021,3,FI,Southern Ostrobothnia,Northern Seinänaapuri,Elisa,385,801,720,348,645,586,41,136,117,47.4,8.7,38,7.5,242,19.5,27.2,-98.1,6.7,28,-98.6,5.7,22.8,-98,11.6
2021,3,FI,Southern Ostrobothnia,Northern Seinänaapuri,Telia,193,504,439,183,410,375,13,64,34,45.1,14.1,45.1,14.5,395.7,36,24.8,-89.5,8,23.8,-89.3,8.6,25.4,-95.8,4.1
2021,3,FI,Southern Ostrobothnia,South Eastern Bothnia,DNA,31,51,48,30,48,45,1,1,1,33.7,6.6,33.7,6.6,243.6,13.7,36.5,-101,0.8,36.5,-102.1,0.8,32,0,0
2021,3,FI,Southern Ostrobothnia,South Eastern Bothnia,Elisa,85,213,188,83,204,179,2,2,2,25.4,5.8,26.7,5.9,229.6,42,29.3,-99.5,9.5,28.2,-99.8,9.5,21,0,0
2021,3,FI,Southern Ostrobothnia,South Eastern Bothnia,Telia,59,128,116,50,111,102,2,3,2,25.4,6.9,27.8,7.8,177.3,66.4,28.2,-98.7,7.8,27.3,-99.1,8.8,20,0,0
2021,3,FI,Southern Ostrobothnia,Southern Seinänaapuri,DNA,42,81,72,37,72,64,5,8,7,37.6,11.2,28.4,10.8,220.4,19.1,31.5,-100,3.8,31.7,-99,3.9,29.1,-113.2,3.5
2021,3,FI,Southern Ostrobothnia,Southern Seinänaapuri,Elisa,89,365,311,85,262,242,4,92,58,34.1,6.6,30.2,4.7,472.4,36.4,29.9,-98.9,8.5,30.3,-100.2,4,21.6,-94.1,13.5
2021,3,FI,Southern Ostrobothnia,Southern Seinänaapuri,Telia,48,151,132,44,140,121,0,0,0,51.8,7.5,53.4,8.4,0,0,26,-95.5,5,25.7,-95.7,5.3,0,0,0
2021,3,FI,Southern Savonia,Juva,DNA,53,132,116,50,126,110,0,0,0,36.8,16.6,39,17.5,0,0,29.4,-96.5,8.8,28.9,-97.2,8.8,0,0,0
2021,3,FI,Southern Savonia,Juva,Elisa,76,152,134,67,138,122,1,1,1,24.5,8.3,26.5,9.3,181.8,10.5,30.7,-96.1,4.9,29.4,-97.5,4.9,26,0,0
2021,3,FI,Southern Savonia,Juva,Telia,66,126,116,63,122,112,0,0,0,39.4,15.2,43.1,15.6,0,0,25.8,-96,10.8,25.6,-96,11.6,0,0,0
2021,3,FI,Southern Savonia,Mikkeli,DNA,163,365,330,158,347,312,2,2,2,25.5,11.3,27.3,11.8,231,45.4,26.6,-93.9,4.2,25.8,-94.4,4.4,23.5,0,0
2021,3,FI,Southern Savonia,Mikkeli,Elisa,250,542,483,226,439,396,21,74,61,44.9,9.6,40.9,8.6,211.6,29.2,27.5,-95,5.9,26.8,-95.8,5.6,23.4,-94.8,8.7
2021,3,FI,Southern Savonia,Mikkeli,Telia,183,362,327,163,324,291,12,18,18,36.1,9.3,37.1,9.4,161.7,38.4,24.9,-95.6,3.4,24.4,-96.3,3.4,22.7,-102.3,18
2021,3,FI,Southern Savonia,Pieksämäki,DNA,36,105,89,35,104,88,0,0,0,20.4,11.5,21.3,11.6,0,0,25.9,-95.1,8,25.7,-95.1,8,0,0,0
2021,3,FI,Southern Savonia,Pieksämäki,Elisa,84,277,246,72,245,215,8,21,21,44.5,7,43.3,7,242.6,30.7,29.2,-95.1,3.1,28.7,-95.5,3.1,24.8,-111,2
2021,3,FI,Southern Savonia,Pieksämäki,Telia,54,145,129,51,139,123,0,0,0,15.7,9,16.8,9.2,0,0,25.5,-92.3,6.1,25.2,-93.1,6.3,0,0,0
2021,3,FI,Southern Savonia,Savonlinna,DNA,110,241,219,108,235,214,1,2,1,38.4,21.5,40,21.7,155.8,42.4,29.3,-94.9,9.5,29,-95.1,9.5,33,0,0
2021,3,FI,Southern Savonia,Savonlinna,Elisa,89,233,202,79,195,167,11,30,27,38,9.3,34.4,9.6,201.1,35.5,26.3,-94.1,3.6,26.2,-94.6,6.4,21.2,-101,-22
2021,3,FI,Southern Savonia,Savonlinna,Telia,55,141,124,53,128,111,2,9,9,50.2,19.5,48.1,22.5,180.2,13.8,25.4,-91.8,6.2,25.5,-92.2,6.2,24.4,0,0
2021,3,FI,Southern Savonia,Varkaus,DNA,3,8,7,3,8,7,0,0,0,11.9,10,11.9,10,0,0,34.3,-93.6,14,34.3,-93.6,14,0,0,0
2021,3,FI,Southern Savonia,Varkaus,Elisa,3,7,7,3,7,7,0,0,0,5.2,1.7,5.2,1.7,0,0,34,-99.3,0,34,-99.3,0,0,0,0
2021,3,FI,Southern Savonia,Varkaus,Telia,8,18,17,8,16,15,0,0,0,8.8,11.8,7,11.9,0,0,31.6,-98.8,0,32.1,-104.7,0,0,0,0
2021,3,FI,Tavastia Proper,Forssa,DNA,58,121,112,51,109,101,3,5,4,26.8,6.6,26.8,6.6,397.7,15.1,27.8,-97.3,0.9,27.9,-98.1,1,16.1,0,0
2021,3,FI,Tavastia Proper,Forssa,Elisa,140,434,363,135,419,348,4,5,5,29.7,5.1,30.6,5.3,161.8,21.6,23.5,-99.6,4.4,23.1,-100,4.4,18.6,0,0
2021,3,FI,Tavastia Proper,Forssa,Telia,105,283,256,92,223,199,9,28,25,34.4,6.3,34.9,7.3,226.7,16.9,27.3,-97.1,2,26.1,-98.9,1.9,27.7,-91.9,14
2021,3,FI,Tavastia Proper,Hämeenlinna,DNA,197,537,467,180,478,414,16,36,30,37.3,8.7,37.3,8.8,376.3,29.3,28,-97.6,8,27.7,-98.6,7.9,22.7,-92.6,9.2
2021,3,FI,Tavastia Proper,Hämeenlinna,Elisa,419,898,780,375,767,664,45,91,80,32.8,5.7,30.7,5.7,220.9,21.4,25.2,-98.3,3.9,25.3,-98.8,3.2,20.1,-101.7,9.9
2021,3,FI,Tavastia Proper,Hämeenlinna,Telia,291,784,705,265,562,504,33,191,170,57.1,11.7,45.7,9,342.8,52.5,23.2,-92,7.8,22.6,-95.9,7.6,22.4,-82,11.9
2021,3,FI,Tavastia Proper,Lahti,DNA,11,20,20,10,14,14,2,4,4,10.9,8,7.9,3.8,212.7,29.2,25,-101.8,0,24.3,-100.8,0,19.2,-106,0
2021,3,FI,Tavastia Proper,Lahti,Elisa,7,14,12,6,13,11,0,0,0,10,7.9,10,7.9,0,0,20.9,-95.9,5.4,19.3,-95.3,5.4,0,0,0
2021,3,FI,Tavastia Proper,Lahti,Telia,1,3,3,1,3,3,0,0,0,20.5,6.7,20.5,6.7,0,0,28.3,0,0,28.3,0,0,0,0,0
2021,3,FI,Tavastia Proper,Riihimäki,DNA,112,262,244,105,246,229,2,7,6,26.1,7.9,26.4,8.6,49,6.7,34.7,-97.7,7.5,34.4,-97.8,7.9,25.1,0,0
2021,3,FI,Tavastia Proper,Riihimäki,Elisa,272,741,633,248,663,558,23,59,56,35.1,7.8,32.6,7.6,206.7,17.6,21.7,-96,4.1,20.1,-96.5,3.3,15.2,-94.5,13.4
2021,3,FI,Tavastia Proper,Riihimäki,Telia,119,247,228,117,234,216,1,4,4,22.2,8.6,22.9,9.1,198.7,56.6,19.6,-94,4.3,19.5,-94.5,4.3,17.2,0,0
2021,3,FI,Uusimaa,Ekenäs,DNA,87,210,165,82,192,150,0,0,0,23.8,7.4,26,8.9,0,0,25.7,-94.7,7.1,24.8,-96.8,7.8,0,0,0
2021,3,FI,Uusimaa,Ekenäs,Elisa,130,240,225,120,214,199,14,24,24,43,5.1,35.6,4.7,200.2,14.2,26.6,-99.9,4.7,27,-99.6,3.6,20.7,-106.8,35
2021,3,FI,Uusimaa,Ekenäs,Telia,122,223,199,115,205,181,1,2,2,23.1,7.7,25.4,8.2,175.2,23.8,20.4,-97.6,5.3,19.7,-97.8,5.6,16,0,0
2021,3,FI,Uusimaa,Helsinki,DNA,5442,13780,11127,4938,11551,9354,576,1760,1387,58.9,17.2,53,16.1,366.3,32,25.2,-94.6,6.2,25.4,-94.9,5.3,19.6,-96,9.9
2021,3,FI,Uusimaa,Helsinki,Elisa,5913,15240,12315,5046,10772,9185,952,4066,2778,49.2,10.4,38.9,9,213.8,24.4,19.4,-96,5,19.5,-95.9,4.1,16.7,-98.1,8.7
2021,3,FI,Uusimaa,Helsinki,Telia,5076,12394,10160,4633,10348,8595,494,1617,1207,46.2,10.6,41.7,9.9,280.6,33.3,22,-93.3,6.1,21.7,-93.6,5.5,19.2,-92.6,9.5
2021,3,FI,Uusimaa,Lohja,DNA,222,542,470,217,515,445,1,1,1,22.4,7.4,24,7.8,244.3,49,25.9,-96,4,24.9,-96.6,4,24,0,0
2021,3,FI,Uusimaa,Lohja,Elisa,323,793,702,297,699,616,22,55,51,30.2,6.1,28,6,169.2,27.4,24,-99.2,5.4,24.2,-100.1,4.7,17.2,-94.5,11.9
2021,3,FI,Uusimaa,Lohja,Telia,210,510,438,200,489,419,3,4,3,30.2,7.6,30.8,7.7,177.1,11.4,22.9,-95.6,5.3,22.8,-96.2,5.5,22.6,0,0
2021,3,FI,Eastern Uusimaa,Loviisa,DNA,40,76,64,39,75,63,0,0,0,26.5,7.4,26.5,7.4,0,0,25.3,-95.3,5.4,25.3,-95.3,5.4,0,0,0
2021,3,FI,Eastern Uusimaa,Loviisa,Elisa,46,101,90,43,95,84,2,3,3,21.7,5,21.7,5,177.3,13,19.7,-98.8,4.6,19.3,-98.8,4.6,17,0,0
2021,3,FI,Eastern Uusimaa,Loviisa,Telia,59,136,116,58,133,113,0,0,0,34.2,9.4,35.1,9.4,0,0,25.1,-96,4.9,25,-96.2,4.9,0,0,0
2021,3,FI,Eastern Uusimaa,Porvoo,DNA,267,504,457,251,473,428,13,14,13,24.7,8.4,24.7,8.6,181.7,16.7,25,-97.3,4.2,24.5,-97.2,4.3,19.7,-108,9
2021,3,FI,Eastern Uusimaa,Porvoo,Elisa,331,732,646,297,602,536,39,96,77,26.4,4.2,23.7,4.3,155.8,10.5,22.2,-99.7,3.7,22.4,-100.7,3.3,15.2,-102.6,9.1
2021,3,FI,Eastern Uusimaa,Porvoo,Telia,380,901,792,347,718,667,39,156,99,39.3,9,35.1,8.6,224.1,36,20.1,-93.8,9.8,19.9,-94.2,9.1,18.4,-92.1,21.4
2021,2,FI,Central Finland,Jyväskylä,DNA,409,1231,999,381,1123,908,20,30,28,50.5,13.3,53.2,14.4,345.4,30.9,30.6,-93.9,5,27.5,-94.8,5.7,19.3,-99.2,-1.2
2021,2,FI,Central Finland,Jyväskylä,Elisa,1043,5376,2979,916,2445,2088,162,2900,861,77.9,19.7,50.1,12.5,489.9,51.6,20.4,-95.4,3.8,21.5,-95.1,4.1,17.3,-102.4,1.7
2021,2,FI,Central Finland,Jyväskylä,Telia,905,2340,2005,839,1937,1692,81,345,259,53.7,11.6,48.9,11,300.5,33.3,21.2,-92.5,7.9,20.5,-92.8,8.1,19.7,-90,3.6
2021,2,FI,Central Finland,Jämsä,DNA,94,216,192,90,199,176,3,7,6,17.7,6.9,18.7,7.2,222.5,21.7,45.8,-98.8,5.8,47.1,-98.9,5.8,24.6,-113,8
2021,2,FI,Central Finland,Jämsä,Elisa,205,459,404,182,394,348,21,47,39,31.9,4.7,29.9,4.4,246.8,15.8,25.9,-100.4,3.5,24.6,-101.1,3.3,19.8,-99.5,9.3
2021,2,FI,Central Finland,Jämsä,Telia,200,581,488,184,458,395,10,76,50,50.3,9.7,49.6,9.7,294.2,35.7,28.5,-91.6,6.5,25,-94.5,5.3,20,-79.3,12.6
2021,2,FI,Central Finland,Keuruu,DNA,29,58,49,28,53,44,1,3,3,21.6,7.5,21.5,7.5,338.1,54.1,28,-99.7,3.4,28.4,-99.7,3.6,22.3,0,0
2021,2,FI,Central Finland,Keuruu,Elisa,68,224,166,66,222,164,0,0,0,17.2,5.8,18.1,5.9,0,0,25.7,-96.8,6.6,25.5,-96.8,6.6,0,0,0
2021,2,FI,Central Finland,Keuruu,Telia,68,163,145,65,155,138,0,0,0,24.4,4.7,29.5,5.4,0,0,27.9,-94,1.1,27.6,-94.7,1.1,0,0,0
2021,2,FI,Central Finland,Saarijärvi,DNA,42,77,68,40,75,66,0,0,0,19,7.5,19.4,7.9,0,0,37,-92.3,13.6,35.4,-92.3,13.6,0,0,0
2021,2,FI,Central Finland,Saarijärvi,Elisa,58,206,169,56,190,159,2,14,8,36.8,6.3,35.3,6.3,197.5,22.7,25.3,-96.8,7.6,25.3,-96.8,7.6,21.3,0,0
2021,2,FI,Central Finland,Saarijärvi,Telia,93,233,207,86,218,195,1,1,1,17.7,6,19.9,6.2,163.6,40.8,25.9,-97.2,5.8,25.8,-98.2,5.9,26,0,0
2021,2,FI,Central Finland,South Eastern Middle,DNA,47,69,61,45,67,59,0,0,0,9.6,4.5,10.1,4.7,0,0,29.2,-98,4.1,28.8,-97.9,4.1,0,0,0
2021,2,FI,Central Finland,South Eastern Middle,Elisa,81,203,175,77,194,167,0,0,0,32.6,8.2,33.6,8.8,0,0,20.8,-98.5,9.5,20.2,-98.8,9.8,0,0,0
2021,2,FI,Central Finland,South Eastern Middle,Telia,58,124,106,55,115,97,0,0,0,32.1,5.1,36.7,6.7,0,0,23.3,-97.3,6.6,22.7,-98.7,6.6,0,0,0
2021,2,FI,Central Finland,Viitasaari,DNA,39,93,85,34,79,73,2,3,2,17.6,4.8,19.7,5.8,218.4,39.8,32.8,-93.1,10.7,30.9,-94.2,10.7,29.5,0,0
2021,2,FI,Central Finland,Viitasaari,Elisa,47,83,79,41,73,70,4,4,4,32.7,5.1,33,5.6,213.4,27,26.1,-97.8,6.8,24.5,-98.1,6.8,26,0,0
2021,2,FI,Central Finland,Viitasaari,Telia,48,113,98,44,99,85,4,7,6,36.1,9.6,36.1,9.6,177.5,42.6,23.2,-95,2,23,-95,2,19.5,0,0
2021,2,FI,Central Finland,Äänekoski,DNA,56,196,170,54,184,161,1,1,1,35,8.3,37.2,8.7,252.3,12.7,39.4,-96.2,6.9,39.5,-97.5,6.9,22,0,0
2021,2,FI,Central Finland,Äänekoski,Elisa,164,605,526,158,518,446,8,78,71,64.5,10.7,55.3,9.7,263.3,32.5,21,-94.8,12.3,21,-96.1,7.5,19.2,-84.3,28.4
2021,2,FI,Central Finland,Äänekoski,Telia,127,297,269,122,286,258,1,3,3,29.8,8.6,30,8.8,162.1,43.2,21.2,-93.9,4.2,21,-94.5,4.4,18.3,0,0
2021,2,FI,Central Ostrobothnia,Kaustinen,DNA,32,139,108,32,139,108,0,0,0,30,9.8,30,9.8,0,0,37.5,-97.9,2.5,37.5,-97.9,2.5,0,0,0
2021,2,FI,Central Ostrobothnia,Kaustinen,Elisa,51,139,118,45,130,110,3,4,3,21.1,7.4,22.3,8.1,133.7,24.9,27.6,-98.7,4.6,27.8,-98.7,4.6,22.3,0,0
2021,2,FI,Central Ostrobothnia,Kaustinen,Telia,48,100,87,47,98,85,0,0,0,38.3,8.9,40.8,9.1,0,0,30.1,-99.1,6.1,29.8,-99.8,6.1,0,0,0
2021,2,FI,Central Ostrobothnia,Kokkola,DNA,140,325,275,135,301,253,8,17,15,37.7,10.5,35.8,10.3,423.6,69,43.3,-94.6,8,43.8,-95.4,8.4,29.1,-78.6,3
2021,2,FI,Central Ostrobothnia,Kokkola,Elisa,246,617,536,209,473,416,50,129,107,55.3,10.4,47.8,9,194.8,17.5,28.4,-94.4,7.3,29.6,-94.8,5.9,22.5,-92.9,12.3
2021,2,FI,Central Ostrobothnia,Kokkola,Telia,140,293,257,134,274,240,10,12,12,35.2,9.5,34.8,9.5,281.5,32.1,26,-94.1,4.9,25.7,-94.7,4.2,29.8,-87.5,14.5
2021,2,FI,Finland Proper,Loimaa,DNA,149,462,369,138,413,338,6,32,15,35.8,12.1,36.6,12.2,225.1,23.3,26.3,-97.4,6.3,25.8,-97.9,6.3,20.5,-99,18
2021,2,FI,Finland Proper,Loimaa,Elisa,206,503,415,193,469,385,2,12,8,19.9,7.6,22,8.1,169.7,50,21.6,-96.2,4.9,21.1,-96.9,5.1,17.2,0,0
2021,2,FI,Finland Proper,Loimaa,Telia,128,396,327,122,377,311,1,1,1,29.8,8.5,31,9.2,219.9,45.1,25.8,-95.3,6.4,24.1,-95.5,6.4,20,0,0
2021,2,FI,Finland Proper,Salo,DNA,246,625,550,232,586,517,8,21,17,25.3,10.4,24.9,10.4,343.8,29.6,24.2,-95.5,5.9,24.2,-95.7,6.3,22,-96.2,-0.6
2021,2,FI,Finland Proper,Salo,Elisa,346,875,759,318,773,661,33,73,70,35.8,8.2,31.6,7.9,183.5,17.6,23,-96.7,5.3,23.2,-97.1,5.1,17.9,-100.3,15.6
2021,2,FI,Finland Proper,Salo,Telia,221,621,520,212,580,493,5,18,8,27.6,7.7,28.4,8.2,175,13.8,21.3,-96,4.7,20.7,-96.3,4.8,21.8,0,0
2021,2,FI,Finland Proper,Turku,ALCOM,1,1,1,1,1,1,0,0,0,57.8,8.3,57.8,8.3,0,0,33,0,0,33,0,0,0,0,0
